"site_id","order_id","payload_id","material","design_qty","design_qty_uom","required_qty","required_qty_uom","batched_qty","batched_qty_uom","variation"
"7a7b13ad-e08f-440e-98ae-00358447798b","d5316827-b649-4403-87d8-de8d26aa5b02","26cab74b-8216-4c4d-bf77-028841051d91","AEA","5.75","oz","63.25","oz","64.00","oz","1.19"
"7a7b13ad-e08f-440e-98ae-00358447798b","d5316827-b649-4403-87d8-de8d26aa5b02","26cab74b-8216-4c4d-bf77-028841051d91","WATER2W","0.00","%","960.71","%","954.00","%","-0.70"
"7a7b13ad-e08f-440e-98ae-00358447798b","d5316827-b649-4403-87d8-de8d26aa5b02","26cab74b-8216-4c4d-bf77-028841051d91","3/8""","643.00","lb","7091.39","lb","7050.00","lb","-0.58"
"7a7b13ad-e08f-440e-98ae-00358447798b","d5316827-b649-4403-87d8-de8d26aa5b02","26cab74b-8216-4c4d-bf77-028841051d91","3/4""","1227.00","lb","13514.55","lb","13450.00","lb","-0.48"
"7a7b13ad-e08f-440e-98ae-00358447798b","d5316827-b649-4403-87d8-de8d26aa5b02","26cab74b-8216-4c4d-bf77-028841051d91","WATER1","285.72","lb","1441.07","lb","1444.00","lb","0.20"
"7a7b13ad-e08f-440e-98ae-00358447798b","d5316827-b649-4403-87d8-de8d26aa5b02","26cab74b-8216-4c4d-bf77-028841051d91","SAND_1","1037.00","lb","11749.21","lb","11700.00","lb","-0.42"
"7a7b13ad-e08f-440e-98ae-00358447798b","d5316827-b649-4403-87d8-de8d26aa5b02","26cab74b-8216-4c4d-bf77-028841051d91","FLYASH","150.00","lb","1650.00","lb","1660.00","lb","0.61"
"7a7b13ad-e08f-440e-98ae-00358447798b","3b1a748e-2076-442f-81e9-a7c2fc09f685","ab605612-7186-4941-9415-6254b10f0400","AEA","8.25","oz","66.00","oz","66.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","3b1a748e-2076-442f-81e9-a7c2fc09f685","ab605612-7186-4941-9415-6254b10f0400","3/8""","351.00","lb","2808.00","lb","2780.00","lb","-1.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","3b1a748e-2076-442f-81e9-a7c2fc09f685","ab605612-7186-4941-9415-6254b10f0400","3/4""","1415.00","lb","11320.00","lb","11220.00","lb","-0.88"
"7a7b13ad-e08f-440e-98ae-00358447798b","3b1a748e-2076-442f-81e9-a7c2fc09f685","ab605612-7186-4941-9415-6254b10f0400","475","26.00","oz","208.00","oz","208.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","3b1a748e-2076-442f-81e9-a7c2fc09f685","ab605612-7186-4941-9415-6254b10f0400","WATER1","33.50","gl","175.06","gl","175.67","gl","0.35"
"7a7b13ad-e08f-440e-98ae-00358447798b","3b1a748e-2076-442f-81e9-a7c2fc09f685","ab605612-7186-4941-9415-6254b10f0400","CEMENT","455.00","lb","3640.00","lb","3620.00","lb","-0.55"
"7a7b13ad-e08f-440e-98ae-00358447798b","3b1a748e-2076-442f-81e9-a7c2fc09f685","ab605612-7186-4941-9415-6254b10f0400","FLYASH","195.00","lb","1560.00","lb","1560.00","lb","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","3b1a748e-2076-442f-81e9-a7c2fc09f685","ab605612-7186-4941-9415-6254b10f0400","MHD_SAND","1102.00","lb","9071.66","lb","9020.00","lb","-0.57"
"7a7b13ad-e08f-440e-98ae-00358447798b","1d317a0f-2174-458a-b8be-babea5da3b5a","a89b8515-d5a3-4056-9b34-27654c330451","475","35.24","oz","387.64","oz","387.00","oz","-0.17"
"7a7b13ad-e08f-440e-98ae-00358447798b","1d317a0f-2174-458a-b8be-babea5da3b5a","a89b8515-d5a3-4056-9b34-27654c330451","CEM_Q","529.00","lb","5819.00","lb","5820.00","lb","0.02"
"7a7b13ad-e08f-440e-98ae-00358447798b","1d317a0f-2174-458a-b8be-babea5da3b5a","a89b8515-d5a3-4056-9b34-27654c330451","RETARDER","35.24","oz","387.64","oz","386.00","oz","-0.42"
"7a7b13ad-e08f-440e-98ae-00358447798b","1d317a0f-2174-458a-b8be-babea5da3b5a","a89b8515-d5a3-4056-9b34-27654c330451","WATER2W","0.00","%","242.63","%","254.00","%","4.69"
"7a7b13ad-e08f-440e-98ae-00358447798b","1d317a0f-2174-458a-b8be-babea5da3b5a","a89b8515-d5a3-4056-9b34-27654c330451","FLYASH","176.00","lb","1936.00","lb","1930.00","lb","-0.31"
"7a7b13ad-e08f-440e-98ae-00358447798b","1d317a0f-2174-458a-b8be-babea5da3b5a","a89b8515-d5a3-4056-9b34-27654c330451","3/4""","1026.00","lb","11455.29","lb","11450.00","lb","-0.05"
"7a7b13ad-e08f-440e-98ae-00358447798b","1d317a0f-2174-458a-b8be-babea5da3b5a","a89b8515-d5a3-4056-9b34-27654c330451","SAND_1","1101.00","lb","12668.11","lb","12650.00","lb","-0.14"
"7a7b13ad-e08f-440e-98ae-00358447798b","1d317a0f-2174-458a-b8be-babea5da3b5a","a89b8515-d5a3-4056-9b34-27654c330451","WATER1","236.57","lb","970.50","lb","976.00","lb","0.57"
"7a7b13ad-e08f-440e-98ae-00358447798b","1d317a0f-2174-458a-b8be-babea5da3b5a","a89b8515-d5a3-4056-9b34-27654c330451","3/8""","820.00","lb","9132.75","lb","9050.00","lb","-0.91"
"7a7b13ad-e08f-440e-98ae-00358447798b","1d317a0f-2174-458a-b8be-babea5da3b5a","a89b8515-d5a3-4056-9b34-27654c330451","COR_INHB","767.71","oz","8444.81","oz","8448.00","oz","0.04"
"7a7b13ad-e08f-440e-98ae-00358447798b","1d317a0f-2174-458a-b8be-babea5da3b5a","a89b8515-d5a3-4056-9b34-27654c330451","AEA","10.00","oz","110.00","oz","111.00","oz","0.91"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","cf398d92-d3fb-4302-be09-ef50fbcd842b","SLAG","280.00","lb","3080.00","lb","3100.00","lb","0.65"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","cf398d92-d3fb-4302-be09-ef50fbcd842b","3/4""","1100.00","lb","12160.50","lb","12100.00","lb","-0.50"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","cf398d92-d3fb-4302-be09-ef50fbcd842b","NCACCEL","192.00","oz","2112.00","oz","2112.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","cf398d92-d3fb-4302-be09-ef50fbcd842b","V2020","24.00","oz","264.00","oz","260.00","oz","-1.52"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","cf398d92-d3fb-4302-be09-ef50fbcd842b","MAN_SAND","388.00","lb","4430.18","lb","4420.00","lb","-0.23"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","cf398d92-d3fb-4302-be09-ef50fbcd842b","FLYASH","280.00","lb","3080.00","lb","3080.00","lb","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","cf398d92-d3fb-4302-be09-ef50fbcd842b","MHD_SAND","699.00","lb","7981.18","lb","7940.00","lb","-0.52"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","cf398d92-d3fb-4302-be09-ef50fbcd842b","3/8""","700.00","lb","7800.10","lb","7780.00","lb","-0.26"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","cf398d92-d3fb-4302-be09-ef50fbcd842b","CEM_Q","240.00","lb","2640.00","lb","2640.00","lb","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","cf398d92-d3fb-4302-be09-ef50fbcd842b","V-2100","28.00","oz","308.00","oz","308.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","cf398d92-d3fb-4302-be09-ef50fbcd842b","WATER1","32.80","gl","165.11","gl","165.13","gl","0.01"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","40cc683d-8d19-4b11-868d-e9080c52e84f","3/8""","700.00","lb","7800.10","lb","7760.00","lb","-0.51"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","40cc683d-8d19-4b11-868d-e9080c52e84f","NCACCEL","192.00","oz","2112.00","oz","2112.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","40cc683d-8d19-4b11-868d-e9080c52e84f","V-2100","28.00","oz","308.00","oz","308.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","40cc683d-8d19-4b11-868d-e9080c52e84f","CEM_Q","240.00","lb","2640.00","lb","2640.00","lb","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","40cc683d-8d19-4b11-868d-e9080c52e84f","MHD_SAND","699.00","lb","7981.18","lb","7940.00","lb","-0.52"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","40cc683d-8d19-4b11-868d-e9080c52e84f","V2020","24.00","oz","264.00","oz","260.00","oz","-1.52"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","40cc683d-8d19-4b11-868d-e9080c52e84f","FLYASH","280.00","lb","3080.00","lb","3050.00","lb","-0.97"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","40cc683d-8d19-4b11-868d-e9080c52e84f","WATER1","32.80","gl","165.11","gl","164.17","gl","-0.57"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","40cc683d-8d19-4b11-868d-e9080c52e84f","MAN_SAND","388.00","lb","4430.18","lb","4420.00","lb","-0.23"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","40cc683d-8d19-4b11-868d-e9080c52e84f","3/4""","1100.00","lb","12160.50","lb","12120.00","lb","-0.33"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","40cc683d-8d19-4b11-868d-e9080c52e84f","SLAG","280.00","lb","3080.00","lb","3080.00","lb","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","f8c523a2-5e79-49e1-9741-873399055613","V2020","24.00","oz","264.00","oz","260.00","oz","-1.52"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","f8c523a2-5e79-49e1-9741-873399055613","FLYASH","280.00","lb","3080.00","lb","3050.00","lb","-0.97"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","f8c523a2-5e79-49e1-9741-873399055613","3/4""","1182.00","lb","13034.51","lb","13000.00","lb","-0.26"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","f8c523a2-5e79-49e1-9741-873399055613","V-2100","28.00","oz","308.00","oz","307.00","oz","-0.32"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","f8c523a2-5e79-49e1-9741-873399055613","WATER1","273.22","lb","1593.04","lb","1596.00","lb","0.19"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","f8c523a2-5e79-49e1-9741-873399055613","NCACCEL","191.99","oz","2111.89","oz","2110.00","oz","-0.09"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","f8c523a2-5e79-49e1-9741-873399055613","CEMENT","240.00","lb","2640.00","lb","2610.00","lb","-1.14"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","f8c523a2-5e79-49e1-9741-873399055613","3/8""","755.00","lb","8346.53","lb","8350.00","lb","0.04"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","f8c523a2-5e79-49e1-9741-873399055613","SAND_1","699.00","lb","7919.67","lb","8700.00","lb","9.85"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","f8c523a2-5e79-49e1-9741-873399055613","COOLANT","8.00","gl","88.00","gl","87.00","gl","-1.14"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","f8c523a2-5e79-49e1-9741-873399055613","MAN_SAND","388.00","lb","4310.68","lb","4250.00","lb","-1.41"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","f8c523a2-5e79-49e1-9741-873399055613","SLAG","280.00","lb","3080.00","lb","3080.00","lb","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","65efb7fe-67ab-409b-8cf2-9a560dca520b","V2020","24.00","oz","264.00","oz","260.00","oz","-1.52"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","65efb7fe-67ab-409b-8cf2-9a560dca520b","3/8""","700.00","lb","7830.90","lb","7820.00","lb","-0.14"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","65efb7fe-67ab-409b-8cf2-9a560dca520b","3/4""","1100.00","lb","12172.60","lb","12120.00","lb","-0.43"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","65efb7fe-67ab-409b-8cf2-9a560dca520b","MAN_SAND","388.00","lb","4438.72","lb","4440.00","lb","0.03"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","65efb7fe-67ab-409b-8cf2-9a560dca520b","SLAG","280.00","lb","3080.00","lb","3100.00","lb","0.65"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","65efb7fe-67ab-409b-8cf2-9a560dca520b","NCACCEL","192.00","oz","2112.00","oz","2112.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","65efb7fe-67ab-409b-8cf2-9a560dca520b","MHD_SAND","699.00","lb","7996.56","lb","7940.00","lb","-0.71"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","65efb7fe-67ab-409b-8cf2-9a560dca520b","FLYASH","280.00","lb","3080.00","lb","3060.00","lb","-0.65"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","65efb7fe-67ab-409b-8cf2-9a560dca520b","V-2100","28.00","oz","308.00","oz","308.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","65efb7fe-67ab-409b-8cf2-9a560dca520b","WATER1","32.80","gl","137.10","gl","137.33","gl","0.17"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","65efb7fe-67ab-409b-8cf2-9a560dca520b","CEM_Q","240.00","lb","2640.00","lb","2630.00","lb","-0.38"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","e9641859-5484-48e0-a164-27f21029a693","V2020","24.00","oz","264.00","oz","260.00","oz","-1.52"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","e9641859-5484-48e0-a164-27f21029a693","SLAG","280.00","lb","3080.00","lb","3080.00","lb","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","e9641859-5484-48e0-a164-27f21029a693","FLYASH","280.00","lb","3080.00","lb","3180.00","lb","3.25"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","e9641859-5484-48e0-a164-27f21029a693","3/4""","1182.00","lb","13034.51","lb","13050.00","lb","0.12"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","e9641859-5484-48e0-a164-27f21029a693","WATER1","273.22","lb","1549.04","lb","1568.00","lb","1.22"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","e9641859-5484-48e0-a164-27f21029a693","MAN_SAND","388.00","lb","4310.68","lb","4300.00","lb","-0.25"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","e9641859-5484-48e0-a164-27f21029a693","3/8""","755.00","lb","8346.53","lb","8350.00","lb","0.04"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","e9641859-5484-48e0-a164-27f21029a693","NCACCEL","191.99","oz","2111.89","oz","2110.00","oz","-0.09"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","e9641859-5484-48e0-a164-27f21029a693","COOLANT","8.00","gl","88.00","gl","87.00","gl","-1.14"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","e9641859-5484-48e0-a164-27f21029a693","SAND_1","699.00","lb","7919.67","lb","7850.00","lb","-0.88"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","e9641859-5484-48e0-a164-27f21029a693","V-2100","28.00","oz","308.00","oz","307.00","oz","-0.32"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","e9641859-5484-48e0-a164-27f21029a693","CEMENT","240.00","lb","2640.00","lb","2720.00","lb","3.03"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","4834399e-c43b-43a5-be7c-eb577dca52b6","NCACCEL","192.00","oz","2112.00","oz","2112.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","4834399e-c43b-43a5-be7c-eb577dca52b6","V2020","24.00","oz","264.00","oz","260.00","oz","-1.52"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","4834399e-c43b-43a5-be7c-eb577dca52b6","MHD_SAND","699.00","lb","7996.56","lb","7940.00","lb","-0.71"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","4834399e-c43b-43a5-be7c-eb577dca52b6","SLAG","280.00","lb","3080.00","lb","3110.00","lb","0.97"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","4834399e-c43b-43a5-be7c-eb577dca52b6","WATER2","0.00","%","53.13","%","53.09","%","-0.08"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","4834399e-c43b-43a5-be7c-eb577dca52b6","3/8""","700.00","lb","7830.90","lb","7840.00","lb","0.12"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","4834399e-c43b-43a5-be7c-eb577dca52b6","WATER1","32.80","gl","123.97","gl","124.99","gl","0.82"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","4834399e-c43b-43a5-be7c-eb577dca52b6","V-2100","28.00","oz","308.00","oz","308.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","4834399e-c43b-43a5-be7c-eb577dca52b6","CEM_Q","240.00","lb","2640.00","lb","2620.00","lb","-0.76"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","4834399e-c43b-43a5-be7c-eb577dca52b6","FLYASH","280.00","lb","3080.00","lb","3070.00","lb","-0.32"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","4834399e-c43b-43a5-be7c-eb577dca52b6","3/4""","1100.00","lb","12172.60","lb","12120.00","lb","-0.43"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","4834399e-c43b-43a5-be7c-eb577dca52b6","MAN_SAND","388.00","lb","4438.72","lb","4440.00","lb","0.03"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","89d4f702-72a6-4a14-9adc-b74ee867198f","V-2100","28.00","oz","308.00","oz","308.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","89d4f702-72a6-4a14-9adc-b74ee867198f","3/4""","1100.00","lb","12172.60","lb","12100.00","lb","-0.60"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","89d4f702-72a6-4a14-9adc-b74ee867198f","WATER2","0.00","%","53.13","%","52.97","%","-0.31"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","89d4f702-72a6-4a14-9adc-b74ee867198f","FLYASH","280.00","lb","3080.00","lb","3060.00","lb","-0.65"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","89d4f702-72a6-4a14-9adc-b74ee867198f","V2020","24.00","oz","264.00","oz","260.00","oz","-1.52"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","89d4f702-72a6-4a14-9adc-b74ee867198f","CEM_Q","240.00","lb","2640.00","lb","2630.00","lb","-0.38"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","89d4f702-72a6-4a14-9adc-b74ee867198f","MAN_SAND","388.00","lb","4438.72","lb","4440.00","lb","0.03"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","89d4f702-72a6-4a14-9adc-b74ee867198f","3/8""","700.00","lb","7830.90","lb","7840.00","lb","0.12"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","89d4f702-72a6-4a14-9adc-b74ee867198f","WATER1","32.80","gl","123.97","gl","122.23","gl","-1.41"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","89d4f702-72a6-4a14-9adc-b74ee867198f","SLAG","280.00","lb","3080.00","lb","3080.00","lb","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","89d4f702-72a6-4a14-9adc-b74ee867198f","NCACCEL","192.00","oz","2112.00","oz","2112.00","oz","0.00"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","89d4f702-72a6-4a14-9adc-b74ee867198f","MHD_SAND","699.00","lb","7996.56","lb","7940.00","lb","-0.71"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","25bdf648-9e6d-4f64-bf89-9a2c60204b1d","WATER1","273.22","lb","1393.04","lb","1402.00","lb","0.64"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","25bdf648-9e6d-4f64-bf89-9a2c60204b1d","FLYASH","280.00","lb","3080.00","lb","3200.00","lb","3.90"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","25bdf648-9e6d-4f64-bf89-9a2c60204b1d","CEMENT","240.00","lb","2640.00","lb","2630.00","lb","-0.38"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","25bdf648-9e6d-4f64-bf89-9a2c60204b1d","V2020","24.00","oz","264.00","oz","270.00","oz","2.27"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","25bdf648-9e6d-4f64-bf89-9a2c60204b1d","V-2100","28.00","oz","308.00","oz","310.00","oz","0.65"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","25bdf648-9e6d-4f64-bf89-9a2c60204b1d","NCACCEL","191.99","oz","2111.89","oz","2120.00","oz","0.38"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","25bdf648-9e6d-4f64-bf89-9a2c60204b1d","3/4""","1182.00","lb","13034.51","lb","13000.00","lb","-0.26"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","25bdf648-9e6d-4f64-bf89-9a2c60204b1d","SAND_1","699.00","lb","7919.67","lb","7850.00","lb","-0.88"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","25bdf648-9e6d-4f64-bf89-9a2c60204b1d","MAN_SAND","388.00","lb","4310.68","lb","4250.00","lb","-1.41"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","25bdf648-9e6d-4f64-bf89-9a2c60204b1d","SLAG","280.00","lb","3080.00","lb","3110.00","lb","0.97"
"7a7b13ad-e08f-440e-98ae-00358447798b","db282bef-c335-4064-bc19-977831a122ab","25bdf648-9e6d-4f64-bf89-9a2c60204b1d","3/8""","755.00","lb","8346.53","lb","8300.00","lb","-0.56"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","9efea177-8bec-494c-82d2-f56b43e00295","475","84.69","oz","931.59","oz","930.00","oz","-0.17"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","9efea177-8bec-494c-82d2-f56b43e00295","CEM_Q","565.00","lb","6215.00","lb","6170.00","lb","-0.72"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","9efea177-8bec-494c-82d2-f56b43e00295","NCACCEL","169.44","oz","1863.84","oz","1850.00","oz","-0.74"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","9efea177-8bec-494c-82d2-f56b43e00295","WATER2W","0.00","%","194.02","%","196.00","%","1.02"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","9efea177-8bec-494c-82d2-f56b43e00295","V-2100","14.11","oz","155.21","oz","155.00","oz","-0.14"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","9efea177-8bec-494c-82d2-f56b43e00295","3/4""","1349.00","lb","14913.20","lb","14800.00","lb","-0.76"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","9efea177-8bec-494c-82d2-f56b43e00295","WATER1","269.89","lb","1746.21","lb","1762.00","lb","0.90"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","9efea177-8bec-494c-82d2-f56b43e00295","SAND_1","1259.00","lb","14333.72","lb","14200.00","lb","-0.93"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","9efea177-8bec-494c-82d2-f56b43e00295","FLYASH","141.00","lb","1551.00","lb","1550.00","lb","-0.06"
"7a7b13ad-e08f-440e-98ae-00358447798b","5c09d6f6-dfe8-42b4-8b2c-70b9653431fb","9efea177-8bec-494c-82d2-f56b43e00295","3/8""","539.00","lb","5958.65","lb","5900.00","lb","-0.98"
