"payload_id","material","design_qty","design_qty_uom","required_qty","required_qty_uom","batched_qty","batched_qty_uom","variation"
"6f5478d4-dc36-4038-b5a9-eef55ddd0baa","LIT_3/8""","827.00","lb","9151.58","lb","9150.00","lb","-0.02"
"b52a94a3-9231-4fde-8492-0a7936ade612","SLAG","366.00","lb","4026.00","lb","4040.00","lb","0.35"
"b52a94a3-9231-4fde-8492-0a7936ade612","3/4""","911.00","lb","10033.03","lb","10050.00","lb","0.17"
"b52a94a3-9231-4fde-8492-0a7936ade612","SAND_1","896.00","lb","10151.68","lb","10150.00","lb","-0.02"
"b52a94a3-9231-4fde-8492-0a7936ade612","WATER1","297.38","lb","1943.83","lb","1968.00","lb","1.24"
"b52a94a3-9231-4fde-8492-0a7936ade612","FLYASH","135.00","lb","1485.00","lb","1460.00","lb","-1.68"
"b52a94a3-9231-4fde-8492-0a7936ade612","7620","54.11","oz","595.21","oz","597.00","oz","0.30"
"b52a94a3-9231-4fde-8492-0a7936ade612","AEA","2.25","oz","24.75","oz","24.50","oz","-1.01"
"b52a94a3-9231-4fde-8492-0a7936ade612","WATER2W","30.00","%","833.07","%","828.00","%","-0.61"
"b52a94a3-9231-4fde-8492-0a7936ade612","LIT_3/8""","827.00","lb","9151.58","lb","9150.00","lb","-0.02"
"b52a94a3-9231-4fde-8492-0a7936ade612","SF_CEM","401.00","lb","4411.00","lb","4390.00","lb","-0.48"
"0df0ec1d-92c9-4395-890e-c239d5771106","7620","54.11","oz","595.21","oz","597.00","oz","0.30"
"0df0ec1d-92c9-4395-890e-c239d5771106","FLYASH","135.00","lb","1485.00","lb","1460.00","lb","-1.68"
"0df0ec1d-92c9-4395-890e-c239d5771106","AEA","2.25","oz","24.75","oz","24.50","oz","-1.01"
"0df0ec1d-92c9-4395-890e-c239d5771106","SF_CEM","401.00","lb","4411.00","lb","4440.00","lb","0.66"
"0df0ec1d-92c9-4395-890e-c239d5771106","3/4""","911.00","lb","10033.03","lb","10050.00","lb","0.17"
"0df0ec1d-92c9-4395-890e-c239d5771106","SAND_1","896.00","lb","10151.68","lb","10150.00","lb","-0.02"
"0df0ec1d-92c9-4395-890e-c239d5771106","SLAG","366.00","lb","4026.00","lb","4040.00","lb","0.35"
"0df0ec1d-92c9-4395-890e-c239d5771106","LIT_3/8""","827.00","lb","9151.58","lb","9150.00","lb","-0.02"
"0df0ec1d-92c9-4395-890e-c239d5771106","WATER2W","30.00","%","833.07","%","832.00","%","-0.13"
"0df0ec1d-92c9-4395-890e-c239d5771106","WATER1","297.38","lb","1943.83","lb","1954.00","lb","0.52"
"45921f2c-48ac-4948-a749-63007231e426","WATER1","35.70","gl","162.76","gl","162.73","gl","-0.01"
"45921f2c-48ac-4948-a749-63007231e426","AEA","2.50","oz","27.50","oz","27.50","oz","0.00"
"45921f2c-48ac-4948-a749-63007231e426","SF_CEM","401.00","lb","4411.00","lb","4420.00","lb","0.20"
"45921f2c-48ac-4948-a749-63007231e426","SLAG","366.00","lb","4026.00","lb","4030.00","lb","0.10"
"45921f2c-48ac-4948-a749-63007231e426","FLYASH","135.00","lb","1485.00","lb","1490.00","lb","0.34"
"45921f2c-48ac-4948-a749-63007231e426","3/8""","827.00","lb","9151.58","lb","9140.00","lb","-0.13"
"45921f2c-48ac-4948-a749-63007231e426","7620","49.62","oz","545.82","oz","546.00","oz","0.03"
"45921f2c-48ac-4948-a749-63007231e426","WATER2","50.00","%","162.76","%","163.09","%","0.21"
"45921f2c-48ac-4948-a749-63007231e426","3/4""","912.00","lb","10052.06","lb","10060.00","lb","0.08"
"45921f2c-48ac-4948-a749-63007231e426","MHD_SAND","896.00","lb","10250.24","lb","10240.00","lb","-0.10"
"4eaa292d-81b2-45f8-83c2-9e0d411372c2","WATER1","35.70","gl","166.31","gl","166.57","gl","0.15"
"4eaa292d-81b2-45f8-83c2-9e0d411372c2","SLAG","366.00","lb","4026.00","lb","4040.00","lb","0.35"
"4eaa292d-81b2-45f8-83c2-9e0d411372c2","3/4""","912.00","lb","10042.03","lb","10000.00","lb","-0.42"
"4eaa292d-81b2-45f8-83c2-9e0d411372c2","MHD_SAND","896.00","lb","10200.96","lb","10180.00","lb","-0.21"
"4eaa292d-81b2-45f8-83c2-9e0d411372c2","AEA","2.50","oz","27.50","oz","27.50","oz","0.00"
"4eaa292d-81b2-45f8-83c2-9e0d411372c2","WATER2","50.00","%","166.31","%","166.21","%","-0.06"
"4eaa292d-81b2-45f8-83c2-9e0d411372c2","SF_CEM","401.00","lb","4411.00","lb","4420.00","lb","0.20"
"4eaa292d-81b2-45f8-83c2-9e0d411372c2","3/8""","827.00","lb","9151.58","lb","9140.00","lb","-0.13"
"4eaa292d-81b2-45f8-83c2-9e0d411372c2","7620","49.62","oz","545.82","oz","545.00","oz","-0.15"
"4eaa292d-81b2-45f8-83c2-9e0d411372c2","FLYASH","135.00","lb","1485.00","lb","1480.00","lb","-0.34"
"2d136641-ad1c-4c25-866b-6eaec29bce59","AEA","2.25","oz","24.75","oz","24.75","oz","0.00"
"2d136641-ad1c-4c25-866b-6eaec29bce59","7620","49.60","oz","545.60","oz","546.00","oz","0.07"
"2d136641-ad1c-4c25-866b-6eaec29bce59","WATER1","297.38","lb","2542.59","lb","2556.00","lb","0.53"
"2d136641-ad1c-4c25-866b-6eaec29bce59","FLYASH","135.00","lb","1485.00","lb","1460.00","lb","-1.68"
"2d136641-ad1c-4c25-866b-6eaec29bce59","SLAG","366.00","lb","4026.00","lb","4040.00","lb","0.35"
"2d136641-ad1c-4c25-866b-6eaec29bce59","SF_CEM","401.00","lb","4411.00","lb","4410.00","lb","-0.02"
"2d136641-ad1c-4c25-866b-6eaec29bce59","SAND_1","896.00","lb","10151.68","lb","10200.00","lb","0.48"
"2d136641-ad1c-4c25-866b-6eaec29bce59","LIT_3/8""","827.00","lb","9151.58","lb","9150.00","lb","-0.02"
"2d136641-ad1c-4c25-866b-6eaec29bce59","3/4""","911.00","lb","10033.03","lb","10000.00","lb","-0.33"
"106409a5-76d1-4d08-b876-4260903ebd68","7620","49.62","oz","545.82","oz","546.00","oz","0.03"
"106409a5-76d1-4d08-b876-4260903ebd68","AEA","2.50","oz","27.50","oz","27.50","oz","0.00"
"106409a5-76d1-4d08-b876-4260903ebd68","WATER2","50.00","%","166.31","%","166.21","%","-0.06"
"106409a5-76d1-4d08-b876-4260903ebd68","3/8""","827.00","lb","9151.58","lb","9120.00","lb","-0.35"
"106409a5-76d1-4d08-b876-4260903ebd68","3/4""","912.00","lb","10042.03","lb","10000.00","lb","-0.42"
"106409a5-76d1-4d08-b876-4260903ebd68","SF_CEM","401.00","lb","4411.00","lb","4430.00","lb","0.43"
"106409a5-76d1-4d08-b876-4260903ebd68","FLYASH","135.00","lb","1485.00","lb","1480.00","lb","-0.34"
"106409a5-76d1-4d08-b876-4260903ebd68","MHD_SAND","896.00","lb","10200.96","lb","10220.00","lb","0.19"
"106409a5-76d1-4d08-b876-4260903ebd68","SLAG","366.00","lb","4026.00","lb","4050.00","lb","0.60"
"106409a5-76d1-4d08-b876-4260903ebd68","WATER1","35.70","gl","166.31","gl","165.97","gl","-0.21"
"81b9a216-ca2d-401f-975f-1de487cb9198","WATER2","50.00","%","72.10","%","72.26","%","0.23"
"81b9a216-ca2d-401f-975f-1de487cb9198","3/4""","1017.00","lb","11242.94","lb","11200.00","lb","-0.38"
"81b9a216-ca2d-401f-975f-1de487cb9198","MHD_SAND","794.00","lb","9083.36","lb","9000.00","lb","-0.92"
"81b9a216-ca2d-401f-975f-1de487cb9198","COR_INHB","2.99","gl","32.89","gl","33.00","gl","0.33"
"81b9a216-ca2d-401f-975f-1de487cb9198","AEA","4.55","oz","50.05","oz","50.00","oz","-0.10"
"81b9a216-ca2d-401f-975f-1de487cb9198","FLYASH","200.00","lb","2200.00","lb","2210.00","lb","0.45"
"81b9a216-ca2d-401f-975f-1de487cb9198","7620","27.93","oz","307.23","oz","307.00","oz","-0.07"
"81b9a216-ca2d-401f-975f-1de487cb9198","RETARDER","23.94","oz","263.34","oz","262.00","oz","-0.51"
"81b9a216-ca2d-401f-975f-1de487cb9198","3/8""","698.00","lb","7754.78","lb","7720.00","lb","-0.45"
"81b9a216-ca2d-401f-975f-1de487cb9198","CEMENT","599.00","lb","6589.00","lb","6580.00","lb","-0.14"
"81b9a216-ca2d-401f-975f-1de487cb9198","WATER1","32.40","gl","72.10","gl","76.93","gl","6.71"
"81b9a216-ca2d-401f-975f-1de487cb9198","MAN_SAND","198.00","lb","2265.12","lb","2280.00","lb","0.66"
"28fbad1c-f30d-49a5-84ab-c60d6bda387d","WATER1","32.40","gl","119.54","gl","119.95","gl","0.34"
"28fbad1c-f30d-49a5-84ab-c60d6bda387d","CEMENT","599.00","lb","6589.00","lb","6580.00","lb","-0.14"
"28fbad1c-f30d-49a5-84ab-c60d6bda387d","AEA","4.55","oz","50.05","oz","50.00","oz","-0.10"
"28fbad1c-f30d-49a5-84ab-c60d6bda387d","FLYASH","200.00","lb","2200.00","lb","2210.00","lb","0.45"
"28fbad1c-f30d-49a5-84ab-c60d6bda387d","3/4""","1017.00","lb","11242.94","lb","11200.00","lb","-0.38"
"28fbad1c-f30d-49a5-84ab-c60d6bda387d","WATER2","50.00","%","119.54","%","119.35","%","-0.16"
"28fbad1c-f30d-49a5-84ab-c60d6bda387d","3/8""","698.00","lb","7770.14","lb","7760.00","lb","-0.13"
"28fbad1c-f30d-49a5-84ab-c60d6bda387d","RETARDER","35.93","oz","395.18","oz","395.00","oz","-0.04"
"28fbad1c-f30d-49a5-84ab-c60d6bda387d","MAN_SAND","198.00","lb","2270.57","lb","2260.00","lb","-0.47"
"28fbad1c-f30d-49a5-84ab-c60d6bda387d","MHD_SAND","794.00","lb","9105.20","lb","9120.00","lb","0.16"
"28fbad1c-f30d-49a5-84ab-c60d6bda387d","7620","27.93","oz","307.23","oz","307.00","oz","-0.07"
"28fbad1c-f30d-49a5-84ab-c60d6bda387d","COR_INHB","2.99","gl","32.89","gl","33.00","gl","0.33"
"78677b65-38f3-45d4-b571-b6b0c8e07663","7620","27.93","oz","307.23","oz","307.00","oz","-0.07"
"78677b65-38f3-45d4-b571-b6b0c8e07663","AEA","4.25","oz","46.75","oz","46.50","oz","-0.53"
"78677b65-38f3-45d4-b571-b6b0c8e07663","MAN_SAND","198.00","lb","2265.12","lb","2260.00","lb","-0.23"
"78677b65-38f3-45d4-b571-b6b0c8e07663","COR_INHB","2.99","gl","32.89","gl","32.75","gl","-0.43"
"78677b65-38f3-45d4-b571-b6b0c8e07663","CEMENT","599.00","lb","6589.00","lb","6540.00","lb","-0.74"
"78677b65-38f3-45d4-b571-b6b0c8e07663","3/4""","1017.00","lb","11242.94","lb","11180.00","lb","-0.56"
"78677b65-38f3-45d4-b571-b6b0c8e07663","MHD_SAND","794.00","lb","9083.36","lb","9020.00","lb","-0.70"
"78677b65-38f3-45d4-b571-b6b0c8e07663","RETARDER","43.92","oz","483.07","oz","484.00","oz","0.19"
"78677b65-38f3-45d4-b571-b6b0c8e07663","WATER2","50.00","%","115.68","%","116.00","%","0.28"
"78677b65-38f3-45d4-b571-b6b0c8e07663","WATER1","32.40","gl","115.68","gl","115.28","gl","-0.34"
"78677b65-38f3-45d4-b571-b6b0c8e07663","FLYASH","200.00","lb","2200.00","lb","2210.00","lb","0.45"
"78677b65-38f3-45d4-b571-b6b0c8e07663","3/8""","698.00","lb","7770.14","lb","7760.00","lb","-0.13"
"eab48418-faf2-4941-83e8-f41e6663bdb4","WATER2W","25.00","%","461.02","%","460.00","%","-0.22"
"eab48418-faf2-4941-83e8-f41e6663bdb4","SAND_1","775.00","lb","8044.50","lb","8050.00","lb","0.07"
"eab48418-faf2-4941-83e8-f41e6663bdb4","7620","16.20","oz","162.00","oz","162.00","oz","0.00"
"eab48418-faf2-4941-83e8-f41e6663bdb4","FLYASH","108.00","lb","1080.00","lb","1050.00","lb","-2.78"
"eab48418-faf2-4941-83e8-f41e6663bdb4","WATER1","269.89","lb","1383.05","lb","1384.00","lb","0.07"
"eab48418-faf2-4941-83e8-f41e6663bdb4","DRAG_CEM","432.00","lb","4320.00","lb","4310.00","lb","-0.23"
"eab48418-faf2-4941-83e8-f41e6663bdb4","LIT_3/8""","359.00","lb","3633.08","lb","3700.00","lb","1.84"
"eab48418-faf2-4941-83e8-f41e6663bdb4","AEA","1.08","oz","10.80","oz","10.50","oz","-2.78"
"eab48418-faf2-4941-83e8-f41e6663bdb4","MAN_SAND","430.00","lb","4424.70","lb","4500.00","lb","1.70"
"eab48418-faf2-4941-83e8-f41e6663bdb4","3/4""","1451.00","lb","14582.55","lb","14450.00","lb","-0.91"
"a411cd13-5937-4b1a-8151-5425af472a3d","FLYASH","200.00","lb","2200.00","lb","2220.00","lb","0.91"
"a411cd13-5937-4b1a-8151-5425af472a3d","7620","31.92","oz","351.12","oz","351.00","oz","-0.03"
"a411cd13-5937-4b1a-8151-5425af472a3d","3/4""","1017.00","lb","11220.56","lb","11200.00","lb","-0.18"
"a411cd13-5937-4b1a-8151-5425af472a3d","WATER1","32.40","gl","236.39","gl","235.59","gl","-0.34"
"a411cd13-5937-4b1a-8151-5425af472a3d","CEMENT","599.00","lb","6589.00","lb","6570.00","lb","-0.29"
"a411cd13-5937-4b1a-8151-5425af472a3d","COR_INHB","2.99","gl","32.89","gl","32.75","gl","-0.43"
"a411cd13-5937-4b1a-8151-5425af472a3d","3/8""","698.00","lb","7754.78","lb","7740.00","lb","-0.19"
"a411cd13-5937-4b1a-8151-5425af472a3d","MHD_SAND","794.00","lb","9061.53","lb","8980.00","lb","-0.90"
"a411cd13-5937-4b1a-8151-5425af472a3d","RETARDER","35.93","oz","395.18","oz","395.00","oz","-0.04"
"a411cd13-5937-4b1a-8151-5425af472a3d","MAN_SAND","198.00","lb","2259.68","lb","2220.00","lb","-1.76"
"a411cd13-5937-4b1a-8151-5425af472a3d","AEA","2.99","oz","32.89","oz","33.00","oz","0.33"
"ca1f319d-e488-4e05-9c29-a55cb7e5d4c4","MAN_SAND","198.00","lb","2254.23","lb","2220.00","lb","-1.52"
"ca1f319d-e488-4e05-9c29-a55cb7e5d4c4","FLYASH","200.00","lb","2200.00","lb","2190.00","lb","-0.45"
"ca1f319d-e488-4e05-9c29-a55cb7e5d4c4","COR_INHB","2.99","gl","32.89","gl","33.00","gl","0.33"
"ca1f319d-e488-4e05-9c29-a55cb7e5d4c4","MHD_SAND","794.00","lb","9039.69","lb","9000.00","lb","-0.44"
"ca1f319d-e488-4e05-9c29-a55cb7e5d4c4","3/4""","1017.00","lb","11198.19","lb","11140.00","lb","-0.52"
"ca1f319d-e488-4e05-9c29-a55cb7e5d4c4","3/8""","698.00","lb","7724.07","lb","7700.00","lb","-0.31"
"ca1f319d-e488-4e05-9c29-a55cb7e5d4c4","CEMENT","599.00","lb","6589.00","lb","6580.00","lb","-0.14"
"ca1f319d-e488-4e05-9c29-a55cb7e5d4c4","RETARDER","35.93","oz","395.18","oz","395.00","oz","-0.04"
"ca1f319d-e488-4e05-9c29-a55cb7e5d4c4","7620","31.92","oz","351.12","oz","351.00","oz","-0.03"
"ca1f319d-e488-4e05-9c29-a55cb7e5d4c4","AEA","2.99","oz","32.89","oz","33.00","oz","0.33"
"ca1f319d-e488-4e05-9c29-a55cb7e5d4c4","WATER1","32.40","gl","248.77","gl","246.85","gl","-0.77"
"4ef8ede1-d558-4c36-b95c-ac79c4ebdfa0","FLYASH","200.00","lb","2200.00","lb","2210.00","lb","0.45"
"4ef8ede1-d558-4c36-b95c-ac79c4ebdfa0","COR_INHB","2.99","gl","32.89","gl","32.75","gl","-0.43"
"4ef8ede1-d558-4c36-b95c-ac79c4ebdfa0","AEA","4.20","oz","46.20","oz","46.00","oz","-0.43"
"4ef8ede1-d558-4c36-b95c-ac79c4ebdfa0","RETARDER","35.93","oz","395.18","oz","395.00","oz","-0.04"
"4ef8ede1-d558-4c36-b95c-ac79c4ebdfa0","3/8""","698.00","lb","7754.78","lb","7760.00","lb","0.07"
"4ef8ede1-d558-4c36-b95c-ac79c4ebdfa0","MHD_SAND","794.00","lb","9061.53","lb","9000.00","lb","-0.68"
"4ef8ede1-d558-4c36-b95c-ac79c4ebdfa0","MAN_SAND","198.00","lb","2259.68","lb","2220.00","lb","-1.76"
"4ef8ede1-d558-4c36-b95c-ac79c4ebdfa0","7620","31.92","oz","351.12","oz","351.00","oz","-0.03"
"4ef8ede1-d558-4c36-b95c-ac79c4ebdfa0","WATER1","32.40","gl","261.14","gl","259.08","gl","-0.79"
"4ef8ede1-d558-4c36-b95c-ac79c4ebdfa0","CEMENT","599.00","lb","6589.00","lb","6580.00","lb","-0.14"
"4ef8ede1-d558-4c36-b95c-ac79c4ebdfa0","3/4""","1017.00","lb","11220.56","lb","11140.00","lb","-0.72"
"8e907ed3-9c65-47db-b4cc-1f161c4707e4","3/8""","1674.00","lb","16924.14","lb","16900.00","lb","-0.14"
"8e907ed3-9c65-47db-b4cc-1f161c4707e4","AEA","1.25","oz","12.50","oz","12.50","oz","0.00"
"8e907ed3-9c65-47db-b4cc-1f161c4707e4","RETARDER","30.62","oz","306.15","oz","306.00","oz","-0.05"
"8e907ed3-9c65-47db-b4cc-1f161c4707e4","7620","48.11","oz","481.10","oz","481.00","oz","-0.02"
"8e907ed3-9c65-47db-b4cc-1f161c4707e4","COR_INHB","2.00","gl","20.00","gl","20.00","gl","0.00"
"8e907ed3-9c65-47db-b4cc-1f161c4707e4","MHD_SAND","812.00","lb","8404.20","lb","8400.00","lb","-0.05"
"8e907ed3-9c65-47db-b4cc-1f161c4707e4","MAN_SAND","203.00","lb","2101.05","lb","2080.00","lb","-1.00"
"8e907ed3-9c65-47db-b4cc-1f161c4707e4","WATER1","32.00","gl","222.86","gl","222.65","gl","-0.10"
"8e907ed3-9c65-47db-b4cc-1f161c4707e4","FLYASH","175.00","lb","1750.00","lb","1760.00","lb","0.57"
"8e907ed3-9c65-47db-b4cc-1f161c4707e4","CEMENT","700.00","lb","7000.00","lb","6990.00","lb","-0.14"
"bcf71617-a2a2-497a-9d8a-061541ae07ac","3/8""","827.00","lb","9187.97","lb","9200.00","lb","0.13"
"bcf71617-a2a2-497a-9d8a-061541ae07ac","WATER3","100.00","%","167.79","%","167.05","%","-0.44"
"bcf71617-a2a2-497a-9d8a-061541ae07ac","AEA","1.80","oz","19.80","oz","20.00","oz","1.01"
"bcf71617-a2a2-497a-9d8a-061541ae07ac","WATER1","35.70","gl","0.00","gl","2.40","gl",
"bcf71617-a2a2-497a-9d8a-061541ae07ac","SF_CEM","401.00","lb","4411.00","lb","4430.00","lb","0.43"
"bcf71617-a2a2-497a-9d8a-061541ae07ac","SLAG","366.00","lb","4026.00","lb","4050.00","lb","0.60"
"bcf71617-a2a2-497a-9d8a-061541ae07ac","MHD_SAND","896.00","lb","10191.10","lb","10180.00","lb","-0.11"
"bcf71617-a2a2-497a-9d8a-061541ae07ac","3/4""","912.00","lb","10062.10","lb","10040.00","lb","-0.22"
"bcf71617-a2a2-497a-9d8a-061541ae07ac","7620","49.62","oz","545.82","oz","546.00","oz","0.03"
"bcf71617-a2a2-497a-9d8a-061541ae07ac","FLYASH","135.00","lb","1485.00","lb","1480.00","lb","-0.34"
"a7367015-7bd6-47e6-975a-2602ecc2a0fd","7620","49.62","oz","545.82","oz","546.00","oz","0.03"
"a7367015-7bd6-47e6-975a-2602ecc2a0fd","3/8""","827.00","lb","9187.97","lb","9180.00","lb","-0.09"
"a7367015-7bd6-47e6-975a-2602ecc2a0fd","WATER3","100.00","%","167.79","%","168.24","%","0.27"
"a7367015-7bd6-47e6-975a-2602ecc2a0fd","SLAG","366.00","lb","4026.00","lb","4030.00","lb","0.10"
"a7367015-7bd6-47e6-975a-2602ecc2a0fd","SF_CEM","401.00","lb","4411.00","lb","4420.00","lb","0.20"
"a7367015-7bd6-47e6-975a-2602ecc2a0fd","WATER1","35.70","gl","0.00","gl","1.20","gl",
"a7367015-7bd6-47e6-975a-2602ecc2a0fd","3/4""","912.00","lb","10062.10","lb","10020.00","lb","-0.42"
"a7367015-7bd6-47e6-975a-2602ecc2a0fd","MHD_SAND","896.00","lb","10191.10","lb","10160.00","lb","-0.31"
"a7367015-7bd6-47e6-975a-2602ecc2a0fd","AEA","1.80","oz","19.80","oz","20.00","oz","1.01"
"a7367015-7bd6-47e6-975a-2602ecc2a0fd","FLYASH","135.00","lb","1485.00","lb","1480.00","lb","-0.34"
"ca24ba3e-a60b-43e8-a573-772b3b640b6c","SLAG","366.00","lb","4026.00","lb","3990.00","lb","-0.89"
"ca24ba3e-a60b-43e8-a573-772b3b640b6c","SAND_1","896.00","lb","10202.90","lb","10350.00","lb","1.44"
"ca24ba3e-a60b-43e8-a573-772b3b640b6c","FLYASH","135.00","lb","1485.00","lb","1450.00","lb","-2.36"
"ca24ba3e-a60b-43e8-a573-772b3b640b6c","SF_CEM","401.00","lb","4411.00","lb","4390.00","lb","-0.48"
"ca24ba3e-a60b-43e8-a573-772b3b640b6c","3/4""","980.00","lb","10780.00","lb","10800.00","lb","0.19"
"ca24ba3e-a60b-43e8-a573-772b3b640b6c","3/8""","892.00","lb","9854.37","lb","9800.00","lb","-0.55"
"ca24ba3e-a60b-43e8-a573-772b3b640b6c","AEA","0.80","oz","8.80","oz","8.00","oz","-9.09"
"ca24ba3e-a60b-43e8-a573-772b3b640b6c","WATER1","35.70","gl","181.05","gl","181.00","gl","-0.03"
"ca24ba3e-a60b-43e8-a573-772b3b640b6c","7620","49.62","oz","545.82","oz","547.00","oz","0.22"
"c6ecb8f7-942d-4f52-8e06-860580c3863b","MHD_SAND","896.00","lb","10191.10","lb","10160.00","lb","-0.31"
"c6ecb8f7-942d-4f52-8e06-860580c3863b","7620","49.62","oz","545.82","oz","546.00","oz","0.03"
"c6ecb8f7-942d-4f52-8e06-860580c3863b","AEA","1.60","oz","17.60","oz","17.50","oz","-0.57"
"c6ecb8f7-942d-4f52-8e06-860580c3863b","FLYASH","135.00","lb","1485.00","lb","1480.00","lb","-0.34"
"c6ecb8f7-942d-4f52-8e06-860580c3863b","3/4""","912.00","lb","10062.10","lb","10020.00","lb","-0.42"
"c6ecb8f7-942d-4f52-8e06-860580c3863b","SF_CEM","401.00","lb","4411.00","lb","4420.00","lb","0.20"
"c6ecb8f7-942d-4f52-8e06-860580c3863b","WATER3","100.00","%","157.79","%","157.58","%","-0.13"
"c6ecb8f7-942d-4f52-8e06-860580c3863b","3/8""","827.00","lb","9187.97","lb","9160.00","lb","-0.30"
"c6ecb8f7-942d-4f52-8e06-860580c3863b","WATER1","35.70","gl","0.00","gl","1.32","gl",
"c6ecb8f7-942d-4f52-8e06-860580c3863b","SLAG","366.00","lb","4026.00","lb","4030.00","lb","0.10"
"e5cc9232-107e-48aa-8be7-d8a869820d1f","3/4""","911.00","lb","10061.08","lb","10000.00","lb","-0.61"
"e5cc9232-107e-48aa-8be7-d8a869820d1f","WATER1","297.38","lb","1744.68","lb","1758.00","lb","0.76"
"e5cc9232-107e-48aa-8be7-d8a869820d1f","SLAG","366.00","lb","4026.00","lb","4030.00","lb","0.10"
"e5cc9232-107e-48aa-8be7-d8a869820d1f","SAND_1","896.00","lb","10200.96","lb","10150.00","lb","-0.50"
"e5cc9232-107e-48aa-8be7-d8a869820d1f","AEA","1.50","oz","16.50","oz","16.50","oz","0.00"
"e5cc9232-107e-48aa-8be7-d8a869820d1f","7620","49.60","oz","545.60","oz","546.00","oz","0.07"
"e5cc9232-107e-48aa-8be7-d8a869820d1f","COOLANT","12.00","gl","132.00","gl","132.00","gl","0.00"
"e5cc9232-107e-48aa-8be7-d8a869820d1f","FLYASH","135.00","lb","1485.00","lb","1490.00","lb","0.34"
"e5cc9232-107e-48aa-8be7-d8a869820d1f","LIT_3/8""","827.00","lb","9233.46","lb","7850.00","lb","-14.98"
"e5cc9232-107e-48aa-8be7-d8a869820d1f","SF_CEM","401.00","lb","4411.00","lb","4390.00","lb","-0.48"
"1738aebf-40ef-4484-b33e-c7358f65f544","SAND_1","896.00","lb","9273.60","lb","9300.00","lb","0.28"
"1738aebf-40ef-4484-b33e-c7358f65f544","3/4""","911.00","lb","9146.44","lb","9150.00","lb","0.04"
"1738aebf-40ef-4484-b33e-c7358f65f544","7620","49.60","oz","496.00","oz","492.00","oz","-0.81"
"1738aebf-40ef-4484-b33e-c7358f65f544","LIT_3/8""","827.00","lb","8394.05","lb","8400.00","lb","0.07"
"1738aebf-40ef-4484-b33e-c7358f65f544","FLYASH","135.00","lb","1350.00","lb","1330.00","lb","-1.48"
"1738aebf-40ef-4484-b33e-c7358f65f544","SF_CEM","401.00","lb","4010.00","lb","4040.00","lb","0.75"
"1738aebf-40ef-4484-b33e-c7358f65f544","WATER1","297.38","lb","919.71","lb","942.00","lb","2.42"
"1738aebf-40ef-4484-b33e-c7358f65f544","SLAG","366.00","lb","3660.00","lb","3680.00","lb","0.55"
"1738aebf-40ef-4484-b33e-c7358f65f544","AEA","1.50","oz","15.00","oz","14.75","oz","-1.67"
"0f15b966-cc1e-4dc0-8fa8-8529e1dd52f9","WATER2","50.00","%","71.66","%","71.54","%","-0.16"
"0f15b966-cc1e-4dc0-8fa8-8529e1dd52f9","WATER1","32.00","gl","71.66","gl","71.54","gl","-0.16"
"0f15b966-cc1e-4dc0-8fa8-8529e1dd52f9","3/8""","1674.00","lb","18634.97","lb","18660.00","lb","0.13"
"0f15b966-cc1e-4dc0-8fa8-8529e1dd52f9","MHD_SAND","812.00","lb","9333.94","lb","9320.00","lb","-0.15"
"0f15b966-cc1e-4dc0-8fa8-8529e1dd52f9","7620","43.74","oz","481.14","oz","481.00","oz","-0.03"
"0f15b966-cc1e-4dc0-8fa8-8529e1dd52f9","MAN_SAND","203.00","lb","2333.49","lb","2320.00","lb","-0.58"
"0f15b966-cc1e-4dc0-8fa8-8529e1dd52f9","FLYASH","175.00","lb","1925.00","lb","1920.00","lb","-0.26"
"0f15b966-cc1e-4dc0-8fa8-8529e1dd52f9","RETARDER","17.49","oz","192.39","oz","192.00","oz","-0.20"
"0f15b966-cc1e-4dc0-8fa8-8529e1dd52f9","AEA","3.50","oz","38.50","oz","38.50","oz","0.00"
"0f15b966-cc1e-4dc0-8fa8-8529e1dd52f9","CEMENT","700.00","lb","7700.00","lb","7710.00","lb","0.13"
"0f15b966-cc1e-4dc0-8fa8-8529e1dd52f9","COR_INHB","2.00","gl","22.00","gl","22.00","gl","0.00"
"578db01b-9efb-4d39-9a59-f97422bbed27","7620","80.00","oz","800.00","oz","798.00","oz","-0.25"
"578db01b-9efb-4d39-9a59-f97422bbed27","FLYASH","200.00","lb","2000.00","lb","1970.00","lb","-1.50"
"578db01b-9efb-4d39-9a59-f97422bbed27","SF_CEM","800.00","lb","8000.00","lb","7990.00","lb","-0.13"
"578db01b-9efb-4d39-9a59-f97422bbed27","Z60","30.00","oz","300.00","oz","299.00","oz","-0.33"
"578db01b-9efb-4d39-9a59-f97422bbed27","LIT_3/8""","1658.00","lb","16696.06","lb","16700.00","lb","0.02"
"578db01b-9efb-4d39-9a59-f97422bbed27","WATER2W","30.00","%","354.94","%","362.00","%","1.99"
"578db01b-9efb-4d39-9a59-f97422bbed27","WATER1","279.06","lb","828.20","lb","842.00","lb","1.67"
"578db01b-9efb-4d39-9a59-f97422bbed27","SAND_1","1038.00","lb","10691.40","lb","10700.00","lb","0.08"
"2c766dac-36b3-41d9-b294-f043b8c1c2ba","SAND_1","896.00","lb","10151.68","lb","10150.00","lb","-0.02"
"2c766dac-36b3-41d9-b294-f043b8c1c2ba","SLAG","366.00","lb","4026.00","lb","4040.00","lb","0.35"
